2025-05-09 16:08:28,548 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-9] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:08:28,554 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-1] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:08:28,558 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-18] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:08:28,584 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-15] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:08:38,681 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-15] 조회된 상품 리스트: 9
2025-05-09 16:08:38,682 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-15] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:08:38,694 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 조회된 상품 리스트: 9
2025-05-09 16:08:38,699 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-7] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:08:41,733 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-15] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:08:41,733 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-3] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:08:41,781 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-18] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:08:41,781 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-5] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:08:41,788 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-12] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:08:41,802 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-2] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:09:00,003 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:10:00,003 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:10:37,221 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-7] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:10:37,234 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-5] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:10:37,304 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-18] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:10:37,333 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-9] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:10:37,335 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-15] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:10:37,380 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-10] 60번 상품의 정보를 가져옵니다.
2025-05-09 16:11:00,012 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:12:00,010 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:12:55,715 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-17] 60번 상품의 리뷰 이미지 리스트를 불러옵니다.
2025-05-09 16:12:55,718 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-18] 60번 상품의 리뷰 리스트를 불러옵니다.
2025-05-09 16:12:55,728 INFO c.o.o.c.GroupPurchaseController [http-nio-4000-exec-2] 60번 상품의 정보를 가져옵니다.
